,School_Name,City,State,PREDDEG,LOCALE,Admission_Rate,ACT_Reading_Scores_75th_Percentile,ACT_Math_Scores_75th_Percentile,Undergraduate_Enrollment,In-State_Tuition,Out-Of-State_Tuition,C150_4,RET_FT4,Completion_Rate_100%_Expected_Time,ICLEVEL,BOOKSUPPLY,ROOMBOARD_ON,OTHEREXPENSE_ON,ROOMBOARD_OFF,OTHEREXPENSE_OFF,Mean_Earnings_10_Years_Post_Grad,Student_Faculty_Ratio,Median_Woman_Earnings_Post_Grad,Median_Male_Earnings_Post_Grad,Percentage_Federal_Loans_Paid_After_4Years,Average_Faculty_Salary,PRGMOFR,MD_FAMINC,Median_Household_Income,Percent_Undergrads_Received_Federal_Loans,Instructional_Expenditures_Per_Full_Time_Student,Net_Tuition_Revenue_Per_Full_Time_Student,RET_FT4_POOLED
113,California State University-Long Beach,Long Beach,CA,3,,0.4699,550.0,580.0,31570.0,3392.0,13562.0,0.5532,0.8614,0.1253,1,1566.0,7940.0,3174.0,10152.0,3486.0,,23.0,,,,8321.0,,28520.0,,,6888.0,3352.0,
114,California State University-Long Beach,Long Beach,CA,3,,0.4199,550.0,580.0,29139.0,4370.0,15530.0,0.5442,0.8651,0.1294,1,1638.0,10832.0,3212.0,10872.0,3526.0,53100.0,24.0,,,,8411.0,,31321.5,,0.3512,6883.0,3581.0,
115,California State University-Long Beach,Long Beach,CA,3,,0.3177,560.0,590.0,27416.0,4810.0,15970.0,0.54,0.8819,0.123,1,1620.0,11038.0,3207.0,10980.0,3519.0,,23.0,,,,8372.0,,29514.5,,0.3031,6661.0,4193.0,
116,California State University-Long Beach,Long Beach,CA,3,,0.3444,560.0,590.0,29244.0,6240.0,17400.0,0.5402,0.886,0.1236,1,1656.0,11294.0,3818.0,10863.0,3848.0,50200.0,24.0,,,,8287.0,,28354.0,,0.3303,7639.0,4591.0,
117,California State University-Long Beach,Long Beach,CA,3,,0.3038,560.0,590.0,30918.0,6052.0,17710.0,0.5692,0.8764,0.1269,1,1666.0,11300.0,4072.0,11534.0,4100.0,50400.0,26.0,,,,8726.0,,27345.0,,0.3843,7580.0,5324.0,
118,California State University-Long Beach,Long Beach,CA,3,,0.3082,550.0,590.0,30440.0,6240.0,17400.0,0.6033,0.8876,0.1405,1,1788.0,11352.0,2726.0,11864.0,2794.0,51100.0,22.0,,,,8671.0,,26504.0,,0.393,7422.0,5322.0,
119,California State University-Long Beach,Long Beach,CA,3,,0.3546,570.0,600.0,31493.0,6452.0,17612.0,0.6517,0.899,0.149,1,1828.0,11688.0,2756.0,12138.0,2824.0,53000.0,25.0,,,,8669.0,,26402.0,,0.3907,7681.0,5325.0,
120,California State University-Long Beach,Long Beach,CA,3,,0.3382,570.0,600.0,32025.0,6452.0,17612.0,0.6703,0.8933,0.1587,1,1860.0,11880.0,2772.0,12492.0,2838.0,,24.0,,,,8839.0,,26260.5,,0.379,7788.0,5198.0,
121,California State University-Long Beach,Long Beach,CA,3,,0.3189,570.0,590.0,32170.0,6460.0,17620.0,0.6864,0.8984,0.1495,1,1898.0,12398.0,2854.0,12910.0,2934.0,,24.0,,,,9478.0,,26465.0,,0.3695,8135.0,5136.0,
122,California State University-Long Beach,Long Beach,CA,3,,0.2799,610.0,620.0,31402.0,6730.0,18610.0,0.6874,0.8822,0.1614,1,1948.0,12484.0,2904.0,13486.0,2974.0,,23.0,,,,9865.0,,,,0.346,7624.0,4920.0,
123,California State University-Long Beach,Long Beach,CA,3,,0.3121,620.0,630.0,31503.0,6798.0,18678.0,0.6937,0.8717,0.1674,1,2002.0,12986.0,2952.0,14090.0,3024.0,,23.0,54311.0,61603.0,,10192.0,,,,0.323,7795.0,4721.0,
124,California State University-Long Beach,Long Beach,CA,3,,0.3927,620.0,630.0,32900.0,6834.0,18714.0,0.7351,0.871,0.2573,1,2058.0,13158.0,3208.0,15056.0,3282.0,,24.0,58408.0,65972.0,,10346.0,,,,0.3005,8018.0,4623.0,
125,California State University-Long Beach,Long Beach,CA,3,,0.4212,620.0,620.0,34188.0,6834.0,18714.0,0.7333,0.8889,0.2851,1,1050.0,13158.0,3152.0,13156.0,3798.0,,24.0,,,0.21,10271.0,,,,0.2831,7961.0,4454.0,
126,California State University-Long Beach,Long Beach,CA,3,11.0,0.4685,592.0,599.0,33765.0,6846.0,18726.0,0.7547,0.8729,0.3424,1,1070.0,13938.0,3134.0,13358.0,3638.0,53000.0,23.0,58408.0,65972.0,0.21,10297.0,,26465.0,66954.9,0.2307,7483.0,4712.0,0.8812
127,California State University-Northridge,Northridge,CA,3,,0.7639,520.0,540.0,24815.0,2778.0,12948.0,0.3632,0.76,0.0682,1,1260.0,8216.0,3294.0,8216.0,3294.0,,,,,,7217.0,,21897.0,,,4921.0,1342.0,
128,California State University-Northridge,Northridge,CA,3,,0.6756,530.0,550.0,27039.0,3036.0,13206.0,0.3647,0.77,0.0868,1,1242.0,8880.0,3634.0,8880.0,3634.0,,,,,,7376.0,,21820.5,64055.44,,5135.0,2975.0,
129,California State University-Northridge,Northridge,CA,3,,0.7471,530.0,550.0,28491.0,3042.0,13212.0,0.4004,0.77,0.092,1,1314.0,9328.0,3690.0,9328.0,3690.0,,,,,,7355.0,,21944.0,,,5034.0,3103.0,
130,California State University-Northridge,Northridge,CA,3,,0.6977,520.0,530.0,29538.0,3350.0,13520.0,0.4053,0.7544,0.09,1,1350.0,9350.0,3672.0,9350.0,3672.0,52200.0,,,,,8042.0,,23601.0,,,4720.0,3044.0,
131,California State University-Northridge,Northridge,CA,3,,0.6866,520.0,540.0,30291.0,3696.0,13872.0,0.4106,0.7358,0.0917,1,1564.0,10152.0,3920.0,10152.0,3920.0,,25.0,,,,8203.0,,25391.0,,,6305.0,3316.0,
132,California State University-Northridge,Northridge,CA,3,,0.7475,520.0,530.0,29317.0,4801.0,15961.0,0.4373,0.7134,0.116,1,1638.0,10872.0,4138.0,10872.0,4138.0,50100.0,25.0,,,,8297.0,,25919.5,,0.2966,6179.0,3501.0,
133,California State University-Northridge,Northridge,CA,3,,0.7254,520.0,540.0,29967.0,5076.0,16236.0,0.4789,0.7496,0.1425,1,1620.0,12414.0,3821.0,12414.0,3821.0,,26.0,,,,8310.0,,25327.0,,0.3147,6146.0,4461.0,
134,California State University-Northridge,Northridge,CA,3,,0.7354,520.0,530.0,31747.0,6488.0,17648.0,0.4609,0.7483,0.1333,1,1746.0,12276.0,4370.0,12276.0,4370.0,47500.0,26.0,,,,8170.0,,24279.0,,0.3455,6656.0,5436.0,
135,California State University-Northridge,Northridge,CA,3,,0.6225,510.0,530.0,31237.0,6296.0,17954.0,0.4802,0.7482,0.1363,1,1754.0,12404.0,4488.0,12404.0,4488.0,47100.0,26.0,,,,8450.0,,23702.0,,0.3739,6732.0,5998.0,
136,California State University-Northridge,Northridge,CA,3,,0.4624,510.0,530.0,33581.0,6525.0,17685.0,0.4575,0.782,0.132,1,1788.0,10628.0,2728.0,12756.0,2794.0,47500.0,24.0,,,,8395.0,,23630.0,,0.3636,6952.0,5994.0,
137,California State University-Northridge,Northridge,CA,3,,0.5286,510.0,520.0,35409.0,6549.0,17709.0,0.4676,0.7723,0.119,1,1826.0,10981.0,2754.0,13051.0,2820.0,49700.0,28.0,,,,8457.0,,23559.0,,0.3438,6730.0,6041.0,
138,California State University-Northridge,Northridge,CA,3,,0.456,500.0,510.0,36979.0,6569.0,17729.0,0.5043,0.7871,0.1136,1,1860.0,9962.0,2772.0,10996.0,2838.0,,27.0,,,,8737.0,,23125.0,,0.3328,6677.0,5824.0,
139,California State University-Northridge,Northridge,CA,3,,0.4824,510.0,520.0,35605.0,6587.0,17747.0,0.5006,0.7738,0.104,1,1600.0,10272.0,2030.0,11358.0,2182.0,,26.0,,,,9350.0,,22839.0,,0.3273,7226.0,5548.0,
140,California State University-Northridge,Northridge,CA,3,,0.5765,570.0,550.0,35620.0,6875.0,18755.0,0.5127,0.8037,0.1257,1,1948.0,10402.0,2902.0,14502.0,2974.0,,26.0,,,,9744.0,,,,0.3003,7016.0,5271.0,
141,California State University-Northridge,Northridge,CA,3,,0.5063,570.0,560.0,34911.0,6893.0,18773.0,0.5394,0.811,0.1441,1,2002.0,11122.0,2952.0,15150.0,3024.0,,26.0,50609.0,58394.0,,10090.0,,,,0.2958,6696.0,4673.0,
142,California State University-Northridge,Northridge,CA,3,,0.5934,570.0,560.0,34713.0,6977.0,18857.0,0.5524,0.8126,0.147,1,2058.0,11328.0,3282.0,16188.0,3282.0,,27.0,53426.0,60910.0,,10414.0,,,,0.2781,6951.0,4480.0,
143,California State University-Northridge,Northridge,CA,3,,0.6581,560.0,550.0,34881.0,7017.0,18897.0,0.5462,0.8348,0.1483,1,1486.0,11662.0,3152.0,17322.0,4338.0,,28.0,,,0.16,10318.0,,,,0.2714,6819.0,4333.0,
144,California State University-Northridge,Northridge,CA,3,11.0,0.881,592.0,599.0,34436.0,7043.0,18923.0,0.542,0.8185,0.1655,1,1486.0,11502.0,3132.0,18962.0,4366.0,49700.0,26.0,53426.0,60910.0,0.16,10127.0,,22839.0,64055.44,0.2136,6440.0,4251.0,0.8274
145,Central Washington University,Ellensburg,WA,3,,0.8258,550.0,550.0,8842.0,4278.0,11826.0,0.4881,0.8,0.2425,1,810.0,5861.0,3528.0,6402.0,3528.0,,,,,,5662.0,,42249.0,,,5154.0,3726.0,
146,Central Washington University,Ellensburg,WA,3,,0.7633,570.0,570.0,9192.0,4766.0,13100.0,0.5165,0.78,0.2083,1,894.0,5962.0,2781.0,9272.75,3025.5,,,,,,5850.0,,43883.0,63170.67,,5429.0,3876.0,
147,Central Washington University,Ellensburg,WA,3,,0.7518,550.0,550.0,9650.0,5238.0,14193.0,0.4968,0.79,0.2558,1,924.0,6395.0,3045.0,9272.75,3025.5,,,,,,6134.0,,43043.0,,,5635.0,4415.0,
148,Central Washington University,Ellensburg,WA,3,,0.8014,550.0,550.0,9463.0,5493.0,14895.0,0.5548,0.7696,0.2803,1,924.0,7842.0,3045.0,9272.75,3025.5,47600.0,,,,,6162.0,,44074.5,,,5802.0,4733.0,
149,Central Washington University,Ellensburg,WA,3,,0.7915,540.0,550.0,9688.0,5724.0,15596.0,0.553,0.7519,0.2577,1,924.0,8052.0,3114.0,9272.75,3025.5,,20.0,,,,6430.0,,46959.0,,,6525.0,4922.0,
150,Central Washington University,Ellensburg,WA,3,,0.7915,540.0,550.0,10282.0,6422.0,16685.0,0.561,0.7756,0.276,1,972.0,8460.0,3216.0,9272.75,3025.5,48300.0,21.0,,,,6539.0,,44640.0,,0.4842,6780.0,5130.0,
151,Central Washington University,Ellensburg,WA,3,,0.814,550.0,550.0,10590.0,7110.0,17751.0,0.5577,0.7533,0.2676,1,972.0,8901.0,3216.0,9272.75,3025.5,,21.0,,,,6548.0,,42851.0,,0.5263,7647.0,5532.0,
152,Central Washington University,Ellensburg,WA,3,,0.7839,560.0,560.0,10485.0,7827.0,18597.0,0.5586,0.7787,0.2765,1,972.0,9000.0,2928.0,9000.0,2928.0,47500.0,21.0,,,,6628.0,,41921.5,,0.5509,7813.0,6335.0,
153,Central Washington University,Ellensburg,WA,3,,0.8017,550.0,560.0,10290.0,8925.0,19557.0,0.5331,0.7368,0.2457,1,1002.0,9200.0,3012.0,9200.0,3012.0,47400.0,18.0,,,,6725.0,,39801.5,,0.5723,8232.0,6799.0,
154,Central Washington University,Ellensburg,WA,3,,0.8216,550.0,550.0,9958.0,8976.0,20886.0,0.5132,0.7387,0.4283,1,1002.0,9795.0,3012.0,9795.0,3012.0,47800.0,19.0,,,,7306.0,,40000.0,,0.5472,7903.0,6413.0,
155,Central Washington University,Ellensburg,WA,3,,0.8646,540.0,540.0,9751.0,9017.0,21380.0,0.5341,0.7887,0.2678,1,1002.0,10285.0,3012.0,10285.0,3012.0,50100.0,19.0,,,,7638.0,,41955.0,,0.5459,8475.0,6532.0,
156,Central Washington University,Ellensburg,WA,3,,0.8162,550.0,550.0,10101.0,8688.0,21501.0,0.517,0.7918,0.2445,1,1002.0,9780.0,3012.0,9780.0,3012.0,,20.0,,,,7781.0,,42221.0,,0.5042,8556.0,6637.0,
157,Central Washington University,Ellensburg,WA,3,,0.7971,580.0,570.0,10492.0,7719.0,21522.0,0.528,0.7617,0.2712,1,1002.0,10175.0,3012.0,10175.0,3012.0,,18.0,,,,7281.0,,42459.0,,0.5135,8289.0,6382.0,
158,Central Washington University,Ellensburg,WA,3,,0.8634,530.0,570.0,11468.0,7903.0,22010.0,0.5154,0.7257,0.2816,1,1002.0,10684.0,3012.0,10684.0,3012.0,,19.0,,,,8149.0,,,,0.5175,8355.0,5730.0,
159,Central Washington University,Ellensburg,WA,3,,0.7783,570.0,590.0,10787.0,8072.0,23053.0,0.5473,0.7014,0.3051,1,1002.0,11115.0,3012.0,8835.0,3012.0,,21.0,49961.0,64047.0,,8139.0,,,,0.5038,8717.0,5949.0,
160,Central Washington University,Ellensburg,WA,3,,0.8492,580.0,590.0,10946.0,8273.0,23954.0,0.5714,0.7078,0.3456,1,900.0,12637.0,2922.0,8100.0,2922.0,,19.0,52966.0,67299.0,,8077.0,,,,0.486,9540.0,6429.0,
161,Central Washington University,Ellensburg,WA,3,,0.8583,580.0,570.0,10264.0,8444.0,24520.0,0.5835,0.7041,0.3414,1,900.0,13787.0,2922.0,9276.0,2922.0,,20.0,,,0.16,8146.0,,,,0.4765,10194.0,7193.0,
162,Central Washington University,Ellensburg,WA,3,32.0,0.8845,592.0,599.0,9508.0,8685.0,25213.0,0.5363,0.6858,0.3232,1,900.0,13938.0,2922.0,9741.0,2922.0,50100.0,15.0,52966.0,67299.0,0.16,8941.0,,42459.0,63170.67,0.3793,9174.0,7032.0,0.6963
181,Colorado Mesa University,Grand Junction,CO,3,,0.8137,570.0,560.0,5522.0,2724.0,9010.0,0.2834,0.58,0.1297,1,1186.0,6501.0,3180.0,7486.0,2334.0,,,,,,4653.0,,29261.0,,,3208.0,1621.0,
182,Colorado Mesa University,Grand Junction,CO,3,,0.8226,540.0,540.0,5499.0,3080.0,10267.0,0.3005,0.57,0.0895,1,1306.0,6703.0,3096.0,7406.0,2660.0,,,,,,4776.0,,32465.0,56304.4,,2989.0,1946.0,
183,Colorado Mesa University,Grand Junction,CO,3,,0.8226,540.0,540.0,5504.0,3548.0,10766.0,0.2903,0.54,0.1088,1,1306.0,8142.0,3096.0,8142.0,2406.0,,,,,,4979.0,,33127.0,,,3175.0,4077.0,
184,Colorado Mesa University,Grand Junction,CO,3,,0.8229,540.0,550.0,5586.0,4064.0,12225.0,0.4234,0.6039,0.1606,1,1698.0,7077.0,3142.0,8484.0,2920.0,42900.0,,,,,5145.0,,35568.0,,,3810.0,4776.0,
185,Colorado Mesa University,Grand Junction,CO,3,,0.8127,540.0,540.0,5623.0,4738.0,13512.0,0.3229,0.6096,0.1364,1,1748.0,7355.0,3142.0,8484.0,2920.0,,18.0,,,,5587.0,,39607.5,,,4689.0,5295.0,
186,Colorado Mesa University,Grand Junction,CO,3,,0.8181,535.0,560.0,6375.0,5338.0,5338.0,0.2917,0.6324,0.1016,1,1748.0,8920.0,3142.0,8484.0,2920.0,40000.0,20.0,,,,5659.0,,39616.5,,0.4603,4960.0,5259.0,
187,Colorado Mesa University,Grand Junction,CO,3,,0.7971,530.0,560.0,7472.0,6248.0,16426.0,0.3008,0.6552,0.0973,1,1748.0,8298.0,3518.0,9062.0,3518.0,,23.0,,,,5804.0,,37022.5,,0.5322,5449.0,4906.0,
188,Colorado Mesa University,Grand Junction,CO,3,,0.7991,530.0,550.0,8206.0,6548.0,16726.0,0.2709,0.6435,0.0942,1,1748.0,8657.0,3518.0,8386.0,3518.0,39000.0,22.0,,,,5696.0,,35646.0,,0.5778,5268.0,5599.0,
189,Colorado Mesa University,Grand Junction,CO,3,,0.8235,540.0,540.0,8505.0,6870.0,17049.0,0.287,0.6359,0.1319,1,1552.0,8386.0,2924.0,8386.0,2924.0,38600.0,24.0,,,,6272.0,,36338.5,,0.5959,5297.0,5785.0,
190,Colorado Mesa University,Grand Junction,CO,3,,0.8212,540.0,550.0,8733.0,6725.0,16748.0,0.3005,0.6535,0.1327,1,1552.0,8386.0,3066.0,8386.0,3066.0,40000.0,23.0,,,,6428.0,,39296.0,,0.576,5323.0,6199.0,
191,Colorado Mesa University,Grand Junction,CO,3,,0.8227,530.0,540.0,8413.0,7116.0,17720.0,0.3313,0.656,0.1619,1,1552.0,9740.0,2626.0,9378.0,2626.0,42300.0,23.0,,,,6471.0,,41496.5,,0.5498,5710.0,6676.0,
192,Colorado Mesa University,Grand Junction,CO,3,,0.8306,540.0,540.0,8625.0,7474.0,18072.0,0.3459,0.7031,0.1537,1,1200.0,10176.0,2630.0,8890.0,2630.0,,22.0,,,,6609.0,,44711.0,,0.5463,6218.0,7382.0,
193,Colorado Mesa University,Grand Junction,CO,3,,0.8275,540.0,550.0,8734.0,7835.0,18996.0,0.3184,0.7327,0.1404,1,1560.0,10560.0,2764.0,9996.0,2764.0,,21.0,,,,6577.0,,44794.0,,0.5259,4492.0,7752.0,
194,Colorado Mesa University,Grand Junction,CO,3,,0.8167,600.0,590.0,8494.0,8374.0,20330.0,0.3263,0.7283,0.2112,1,1560.0,10735.0,3030.0,7918.0,3030.0,,21.0,,,,6737.0,,,,0.5038,5297.0,8514.0,
195,Colorado Mesa University,Grand Junction,CO,3,,0.8072,530.0,520.0,8384.0,8627.0,20944.0,0.3573,0.7431,0.1826,1,1560.0,10925.0,3030.0,8550.0,3030.0,,20.0,37278.0,50205.0,,6832.0,,,,0.4921,5740.0,8494.0,
196,Colorado Mesa University,Grand Junction,CO,3,,0.782,590.0,580.0,8260.0,8686.0,21619.0,0.3365,0.7429,0.2177,1,1560.0,11168.0,3074.0,8308.0,3074.0,,20.0,38798.0,51236.0,,6850.0,,,,0.445,8096.0,9043.0,
197,Colorado Mesa University,Grand Junction,CO,3,,0.7544,592.0,599.0,8146.0,8686.0,22235.0,0.37,0.75,0.2538,1,1560.0,11168.0,3110.0,8488.0,3110.0,,19.0,,,0.13,7059.0,,,,0.4377,8835.0,9442.0,
198,Colorado Mesa University,Grand Junction,CO,3,13.0,0.8024,610.0,590.0,7904.0,9000.0,22322.0,0.3809,0.7207,0.2758,1,1560.0,11265.0,3110.0,8478.0,3110.0,42300.0,18.0,38798.0,51236.0,0.13,7164.0,,44794.0,56304.4,0.3896,9082.0,8250.0,0.7357
199,Colorado State University Pueblo,Pueblo,CO,3,,0.9373,520.0,550.0,4306.0,3190.0,3190.0,0.2897,0.6,0.1309,1,874.0,5912.0,3312.0,7236.0,3312.0,,,,,,5294.0,,29540.0,,,2991.0,2040.0,
200,Colorado State University Pueblo,Pueblo,CO,3,,,592.0,599.0,4246.0,3874.0,14514.0,0.347,0.59,0.1244,1,1306.0,6088.0,3760.0,7234.0,3760.0,,,,,,5207.0,,30560.0,54713.6,,3071.0,2133.0,
201,Colorado State University Pueblo,Pueblo,CO,3,,0.9571,540.0,550.0,4104.0,3947.0,14515.0,0.3105,0.62,0.1576,1,1698.0,5810.0,3584.0,9398.24,4109.0,,,,,,5431.0,,30465.0,,,3508.0,3995.0,
202,Colorado State University Pueblo,Pueblo,CO,3,,0.9611,510.0,530.0,3952.0,4156.0,14514.0,0.3628,0.6297,0.1814,1,1698.0,6000.0,4214.0,8092.0,4214.0,44100.0,,,,,5748.0,,35433.0,,,3572.0,3726.0,
203,Colorado State University Pueblo,Pueblo,CO,3,,0.9704,530.0,550.0,4401.0,4418.0,14539.0,0.3318,0.6579,0.1636,1,1750.0,6300.0,4376.0,8478.0,4376.0,,18.0,,,,5913.0,,39431.0,,,3456.0,3703.0,
204,Colorado State University Pueblo,Pueblo,CO,3,,0.9692,520.0,530.0,4733.0,5210.0,15602.0,0.2741,0.6564,0.1356,1,1200.0,7244.0,3376.0,8478.0,3376.0,41400.0,18.0,,,,6041.0,,39849.0,,0.4705,3578.0,3984.0,
205,Colorado State University Pueblo,Pueblo,CO,3,,0.9478,550.0,570.0,4853.0,5615.0,15688.0,0.3068,0.6358,0.1567,1,1200.0,8300.0,3376.0,8478.0,3376.0,,16.0,,,,5998.0,,38636.0,,0.5479,3905.0,3418.0,
206,Colorado State University Pueblo,Pueblo,CO,3,,0.9332,550.0,570.0,4977.0,6270.0,12970.0,0.3233,0.6558,0.188,1,1200.0,8600.0,3376.0,8712.0,3394.0,39900.0,18.0,,,,6078.0,,36443.0,,0.5493,4336.0,4092.0,
207,Colorado State University Pueblo,Pueblo,CO,3,,0.9378,530.0,540.0,4611.0,7327.0,17649.0,0.336,0.5795,0.1783,1,1200.0,8600.0,3448.0,8900.0,3448.0,39500.0,16.0,,,,6543.0,,35651.5,,0.6161,4834.0,4630.0,
208,Colorado State University Pueblo,Pueblo,CO,3,,0.9434,510.0,540.0,4375.0,7327.0,17649.0,0.3306,0.6263,0.1811,1,1200.0,8856.0,3555.0,8982.0,3555.0,39000.0,15.0,,,,6619.0,,33927.0,,0.5624,5368.0,5059.0,
209,Colorado State University Pueblo,Pueblo,CO,3,,0.9278,540.0,540.0,4227.0,7834.0,18775.0,0.3184,0.6322,0.1597,1,1200.0,8962.0,3636.0,8982.0,3636.0,41600.0,16.0,,,,6532.0,,36165.0,,0.5706,5205.0,4750.0,
210,Colorado State University Pueblo,Pueblo,CO,3,,0.9589,550.0,545.0,3944.0,8282.0,21616.0,0.3337,0.6431,0.1757,1,1200.0,9230.0,4120.0,9602.0,4120.0,,16.0,,,,6546.0,,39164.0,,0.6629,4093.0,5280.0,
211,Colorado State University Pueblo,Pueblo,CO,3,,0.9638,530.0,530.0,3953.0,9519.0,24101.0,0.3245,0.6614,0.1863,1,1140.0,9910.0,4340.0,9693.0,4340.0,,16.0,,,,6548.0,,38397.0,,0.7036,3082.0,4903.0,
212,Colorado State University Pueblo,Pueblo,CO,3,,0.9534,580.0,560.0,3744.0,10090.0,25547.0,0.35,0.6311,0.1873,1,1800.0,10210.0,4602.0,10332.0,4602.0,,14.0,,,,6687.0,,,,0.4906,3593.0,5325.0,
213,Colorado State University Pueblo,Pueblo,CO,3,,0.952,570.0,550.0,3630.0,10408.0,26329.0,0.3229,0.6841,0.1794,1,1800.0,10470.0,4602.0,11548.0,4602.0,,14.0,41382.0,48562.0,,6832.0,,,,0.6856,5366.0,5757.0,
214,Colorado State University Pueblo,Pueblo,CO,3,,0.9303,570.0,560.0,3447.0,8407.0,21716.0,0.3583,0.6342,0.2113,1,1800.0,10740.0,4870.0,11800.0,4870.0,,15.0,44520.0,53002.0,,7036.0,,,,0.6043,5289.0,5501.0,
215,Colorado State University Pueblo,Pueblo,CO,3,,0.9431,560.0,550.0,3275.0,8591.0,15149.0,0.3694,0.6826,0.195,1,1800.0,10930.0,5356.0,11440.0,5356.0,,15.0,,,0.1,7155.0,,,,0.58,4787.0,5452.0,
216,Colorado State University Pueblo,Pueblo,CO,3,12.0,0.9917,570.0,560.0,3092.0,9005.0,15659.0,0.3856,0.625,0.2078,1,1854.0,11170.0,5516.0,11783.0,5516.0,41600.0,15.0,44520.0,53002.0,0.1,6918.0,,38397.0,54713.6,0.5808,5348.0,4860.0,0.6556
217,Colorado State University-Fort Collins,Fort Collins,CO,3,,0.8343,610.0,620.0,21176.0,3790.0,14377.0,0.6387,0.83,0.3395,1,900.0,6016.0,2000.0,6190.0,2000.0,,,,,,7388.0,,54152.0,,,5933.0,5281.0,
218,Colorado State University-Fort Collins,Fort Collins,CO,3,,0.8836,610.0,620.0,20838.0,4562.0,15524.0,0.6297,0.83,0.3427,1,900.0,6316.0,2000.0,9835.42,1730.5,,,,,,7642.0,,54990.5,73818.06,,6275.0,5790.0,
219,Colorado State University-Fort Collins,Fort Collins,CO,3,,0.8569,600.0,620.0,20640.0,4718.0,16245.0,0.6377,0.82,0.3454,1,900.0,6602.0,2152.0,9835.42,1730.5,,,,,,7796.0,,55908.0,,,6629.0,7809.0,
220,Colorado State University-Fort Collins,Fort Collins,CO,3,,0.8542,610.0,630.0,21521.0,5419.0,18859.0,0.6231,0.7765,0.3489,1,990.0,7382.0,2142.0,9835.42,1730.5,52300.0,,,,,8285.0,,58619.0,,,6811.0,7935.0,
221,Colorado State University-Fort Collins,Fort Collins,CO,3,,0.8555,610.0,620.0,21311.0,5874.0,21590.0,0.6312,0.8187,0.3542,1,1126.0,8134.0,2142.0,9835.42,1730.5,,18.0,,,,8597.0,,61211.0,,,7494.0,8713.0,
222,Colorado State University-Fort Collins,Fort Collins,CO,3,,0.722,610.0,640.0,21406.0,6318.0,22240.0,0.6351,0.8274,0.3536,1,1126.0,8378.0,2232.0,9835.42,1730.5,50400.0,18.0,,,,8629.0,,63528.5,,0.4072,8047.0,9091.0,
223,Colorado State University-Fort Collins,Fort Collins,CO,3,,0.8052,620.0,630.0,21805.0,6985.0,23095.0,0.6392,0.8314,0.3667,1,1126.0,8744.0,2232.0,9835.42,1730.5,,18.0,,,,8543.0,,63323.5,,0.4413,9410.0,8964.0,
224,Colorado State University-Fort Collins,Fort Collins,CO,3,,0.7587,620.0,630.0,22278.0,7952.0,23652.0,0.635,0.8346,0.3528,1,1126.0,9172.0,2232.0,8622.0,2232.0,49800.0,19.0,,,,8598.0,,59400.0,,0.4614,8887.0,9771.0,
225,Colorado State University-Fort Collins,Fort Collins,CO,3,,0.7471,620.0,640.0,22424.0,8649.0,24441.0,0.6282,0.8413,0.3786,1,1126.0,10278.0,2232.0,8901.0,2232.0,50800.0,17.0,,,,8629.0,,58168.0,,0.4826,9804.0,11567.0,
226,Colorado State University-Fort Collins,Fort Collins,CO,3,,0.7743,620.0,630.0,22482.0,9313.0,25166.0,0.6383,0.8591,0.3697,1,1126.0,10776.0,1988.0,8982.0,1988.0,51800.0,16.0,,,,8869.0,,60648.5,,0.4739,10417.0,12292.0,
227,Colorado State University-Fort Collins,Fort Collins,CO,3,,0.8048,620.0,630.0,22373.0,9897.0,26277.0,0.6525,0.8504,0.386,1,1140.0,10488.0,2006.0,9072.0,2006.0,53400.0,16.0,,,,9205.0,,62762.0,,0.4527,10857.0,12634.0,
228,Colorado State University-Fort Collins,Fort Collins,CO,3,,0.8082,620.0,630.0,22727.0,10558.0,27267.0,0.6659,0.8653,0.4052,1,1140.0,10794.0,1360.0,9603.0,1360.0,,18.0,,,,9422.0,,63888.5,,0.4477,11870.0,13712.0,
229,Colorado State University-Fort Collins,Fort Collins,CO,3,,0.7796,620.0,630.0,23497.0,11052.0,28346.0,0.6674,0.8628,0.4212,1,1200.0,11110.0,1360.0,9693.0,1360.0,,18.0,,,,9480.0,,63463.5,,0.4481,10087.0,14590.0,
230,Colorado State University-Fort Collins,Fort Collins,CO,3,,0.8262,650.0,650.0,23804.0,11395.0,28903.0,0.686,0.8178,0.4462,1,1200.0,11974.0,1360.0,10332.0,1360.0,,16.0,,,,9688.0,,,,0.4319,11951.0,14759.0,
231,Colorado State University-Fort Collins,Fort Collins,CO,3,,0.8387,640.0,640.0,24210.0,11707.0,29608.0,0.7115,0.8276,0.4537,1,1200.0,11964.0,1360.0,11547.0,1360.0,,16.0,48464.0,65004.0,,10039.0,,,,0.4215,13085.0,15368.0,
232,Colorado State University-Fort Collins,Fort Collins,CO,3,,0.8135,650.0,640.0,24373.0,11901.0,30622.0,0.6962,0.8421,0.4547,1,1200.0,12430.0,1404.0,11799.0,1404.0,,14.0,50739.0,66888.0,,10405.0,,,,0.3995,12992.0,16181.0,
233,Colorado State University-Fort Collins,Fort Collins,CO,3,,0.8352,640.0,640.0,23332.0,11814.0,30535.0,0.7021,0.8499,0.4716,1,1200.0,10787.0,1665.0,11440.0,1665.0,,16.0,,,0.22,10425.0,,,,0.3818,13703.0,16439.0,
